_ID	logtime	flx	frx	rlx	rrx	pdbx	rdbx	fldx	frdx	rldx	rrdx	pfp	prp	pfdbp	prdbp	rlp	rrp	rldbp	rrdbp	steering_angle	craft_speed	pitchfrontin	pitchfrontout	pitchrearin	pitchrearout	pitchDBfrontin	pitchDBfrontout	pitchDBrearin	pitchDBrearout	pitchDBfrontacclock	pitchDBrearacclock	pitchDBfrontactivelock	pitchDBrearactivelock	rollleftin	rollleftout	rollrightin	rollrightout	rollDBleftin	rollDBleftout	rollDBrightin	rollDBrightout	rollDBleftacclock	rollDBrightacclock	rollDBleftactivelock	rollDBrightactivelock	damperFLcompression	damperFLrebound	damperFRcompression	damperFRrebound	damperRLcompression	damperRLrebound	damperRRcompression	damperRRrebound	pitchactive	rollactive	manual_active	setup_active	damping_active	active_active	dump_active	INS_Pitch	INS_Roll	INS_Yaw	INS_GyroX	INS_GyroY	INS_GyroZ	INS_Latitude	INS_Longitude	INS_Altitude	INS_VelX	INS_VelY	INS_VelZ	INS_AccX	INS_AccY	INS_AccZ	pitchProValvePressure	rollProValvePressure
0	16.4216648	191.6393	255.2038	211.5511	219.1943	1.415	-9.51	46.18492	0	-16.58249	-14.64005	79.816	61.9607	80.5796	30.98153	68.8179	72.5854	53.70552	64.1708	-6.205133	16.15335	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	292.058	1335.051	291.5362	290	1349.456	290	508.8713	327.6136	1200	1398.89	False	False	True	True	False	-0.088	-0.0004	-0.1739	0.005	-0.012	-0.08	-33.60825	115.1184	36893	7820	540	550	-0.9653415	0	0	103.7934	103.4084
0	16.4685392	193.4867	255.2038	211.6985	219.1943	1.415	-9.445	46.18492	0	3.684998	0	79.599	61.9607	80.4206	31.42533	68.682	72.5854	53.55061	64.3934	-6.205133	16.15335	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290.4099	1361.35	290.3059	290	1550.103	290	1382.697	297.4909	1200	1396.702	False	False	True	True	False	-0.0887	0.0002	-0.1766	0.023	-0.013	-0.071	-33.60825	115.1184	36881	7890	530	580	-0.941896	0	0	103.7934	103.4392
0	16.5310384	195.642	255.8464	212.2144	219.7799	1.415	-9.38	53.8826	16.06522	12.89749	14.64005	79.413	61.9607	80.2616	31.78298	68.6216	72.5546	53.51608	64.4411	-6.176485	16.15335	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290.0816	1347.572	290.0609	290	540.9546	290	507.6151	291.4919	1200	1394.657	False	False	True	True	False	-0.089	0.0007	-0.1795	0.01	-0.013	-0.067	-33.60824	115.1184	36877	7890	530	610	-0.9439347	0	0	103.7164	103.4392
0	16.562288	196.8736	256.8103	212.2144	219.6335	1.415	-9.325	30.78995	24.09744	0	-3.660202	79.196	61.9607	80.0708	32.19497	68.6216	72.493	53.65541	64.4093	-6.176485	16.15335	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290.0163	1324.05	290.0121	290	339.9786	290	333.3389	1225.422	1200	1393.883	False	False	True	True	False	-0.089	0.0009	-0.1821	0.004	0	-0.065	-33.60824	115.1184	36862	7890	530	620	-0.9429154	0	0	103.701	103.3468
0	16.5935376	198.1052	257.7742	212.2881	219.7799	1.42	-9.27	30.78995	24.09744	1.842499	3.660202	79.041	61.9607	79.88	32.43472	68.5612	72.4622	53.70041	64.5365	-6.176485	16.15335	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290.0163	1324.05	290.0121	290	339.9786	290	333.3389	1225.422	1200	1393.883	False	False	True	True	False	-0.0889	0.001	-0.1849	0	0	-0.067	-33.60824	115.1184	36859	7880	540	640	-0.9561672	0	0	103.701	103.393
0	16.6247872	198.721	258.0955	212.2881	219.7799	1.42	-9.215	15.39497	8.032227	0	0	79.0255	61.9607	79.8641	32.46188	68.531	72.4622	53.6642	64.5842	-6.147837	16.15335	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290.0032	1219.399	290.0024	290	299.9534	290	298.6311	1289.019	1200	1390.381	False	False	True	True	False	-0.0891	0.0011	-0.1877	0	-0.005	-0.066	-33.60824	115.1184	36857	7870	550	640	-1.009174	0	0	103.701	103.3006
0	16.6872864	198.721	258.4168	211.4774	219.0479	1.42	-9.16	0	8.03299	-20.26749	-18.30025	79.1185	61.9607	79.9118	32.25124	68.531	72.493	53.61045	64.616	-6.147837	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290.0006	1217.394	290.0005	290	291.9823	290	291.7189	488.9586	1200	1389.917	False	False	True	True	False	-0.0894	0.001	-0.1902	-0.007	-0.01	-0.072	-33.60823	115.1184	36859	7930	540	650	-1.020387	0	0	103.701	103.316
0	16.718536	198.721	258.4168	211.0352	218.8283	1.42	-9.115	0	0	-11.05499	-5.490112	79.1185	61.9607	79.8164	32.15584	68.5763	72.3852	53.94032	64.5206	-6.147837	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290.0001	474.6942	290.0001	1044.113	1339.503	290	1339.451	329.6234	1200	1394.103	False	False	True	True	False	-0.0895	0.001	-0.1927	-0.007	-0.009	-0.061	-33.60822	115.1184	36857	7920	540	640	-1.010194	0	0	103.701	103.3468
0	16.7654104	198.721	258.4168	211.5511	218.9747	1.42	-9.075	0	0	12.89749	3.660202	79.0255	61.9607	79.7846	32.38239	68.6518	72.339	53.92859	64.1708	-6.147837	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290	326.7826	290	440.1846	1548.121	290	1548.11	297.8912	1200	1392.676	False	False	True	True	False	-0.0896	0.0008	-0.1955	0.003	-0.001	-0.07	-33.60822	115.1184	36843	7920	540	640	-0.9847095	0	0	103.701	103.2544
0	16.79666	199.9526	260.9872	211.9933	219.1943	1.44	-9.05	30.79033	64.2601	11.05499	5.490112	78.638	61.9607	79.3712	33.04536	68.7424	72.031	54.4952	63.6302	-6.147837	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290	297.3254	290	319.9099	540.5599	1089.279	540.5577	291.5716	1200	1391.402	False	False	True	True	False	-0.0893	0.0008	-0.1983	-0.005	0.006	-0.071	-33.60822	115.1184	36841	7920	540	650	-0.9561672	0	0	103.701	103.2544
0	16.8279096	202.4158	267.0919	211.9933	219.0479	1.48	-9.035	61.5799	152.6169	0	-3.660202	78.018	61.9607	78.8624	34.25879	68.8632	71.3842	55.73701	62.7398	-6.147837	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290	297.3254	290	319.9099	540.5599	1089.279	540.5577	291.5716	1200	1391.402	False	False	True	True	False	-0.0891	0.0005	-0.2011	-0.005	0.007	-0.075	-33.60822	115.1184	36839	7930	540	680	-0.9072375	0	0	103.6548	103.2544
0	16.874784	206.1106	276.0883	212.2144	219.1943	1.52	-9.02	92.36984	224.91	5.527496	3.660202	77.212	61.8842	77.972	35.39478	68.984	70.645	57.33092	61.9448	-6.147837	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290	291.4589	290	1101.017	339.9	449.1797	1389.008	290.313	1200	1390.122	False	False	True	True	False	-0.089	0.0008	-0.2041	0.023	-0.002	-0.081	-33.60822	115.1183	36825	7930	550	700	-0.9541284	0	0	103.5624	103.2544
0	16.9060336	212.8844	286.0486	212.2881	219.1943	1.57	-9	169.3451	249.0082	1.842499	0	76.189	61.8383	76.8431	36.98003	68.984	69.9982	58.18948	61.0067	-6.147837	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290	290.2906	290	1236.359	299.9378	1370.809	508.8718	290.0623	1200	1389.641	False	False	True	True	False	-0.0885	0.0013	-0.2068	0.007	0.013	-0.07	-33.60821	115.1183	36825	7940	550	720	-0.9357798	0	0	103.6086	103.1928
0	16.952908	220.8898	296.9728	213.1725	219.0479	1.63	-8.96	200.135	273.1049	22.10999	-3.660202	74.9025	61.7618	75.5075	39.00556	68.7424	69.4592	58.84069	60.8318	-6.147837	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290	290.0579	290	1209.606	291.9792	1554.356	333.5892	290.0124	1200	1388.998	False	False	True	True	False	-0.0879	0.0021	-0.2097	0.031	0.014	-0.071	-33.60821	115.1183	36827	7940	570	740	-0.8766565	0	0	103.6086	103.2544
0	16.9841576	230.1268	304.3627	214.6465	218.9015	1.665	-8.88	230.925	184.7473	36.84998	-3.659821	73.833	61.6088	74.3786	40.42249	68.0629	69.336	58.313	61.8494	-6.147837	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290	290.0115	290	1209.427	290.3942	1541.197	1347.789	290.0025	1200	1387.708	False	False	True	True	False	-0.0868	0.004	-0.2127	0.051	0.038	-0.076	-33.6082	115.1183	36811	7990	550	800	-0.8185525	0	0	103.5624	103.1928
0	17.031032	239.6717	306.9331	217.226	218.8283	1.69	-8.77	238.6227	64.2601	64.48746	-1.830292	73.182	61.4405	73.7426	41.12732	67.172	69.7364	56.60227	63.7256	-6.147837	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290	825.4901	290	476.4124	290.0785	539.181	1549.771	290.0005	1200	1385.109	False	False	True	True	False	-0.0853	0.0057	-0.2157	0.039	0.037	-0.076	-33.6082	115.1183	36817	8000	560	850	-0.8603466	0	0	103.5162	103.162
0	17.0622816	249.2166	307.897	219.9529	218.8283	1.71	-8.64	238.6223	24.09744	68.17245	0	72.593	61.3181	73.202	41.88283	66.0395	70.491	53.01392	65.3792	-6.147837	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290	825.4901	290	476.4124	290.0785	539.181	1549.771	290.0005	1200	1385.109	False	False	True	True	False	-0.084	0.0074	-0.2186	0.041	0.032	-0.068	-33.6082	115.1183	36831	8000	580	880	-0.8909276	0	0	103.5162	103.162
0	17.109156	259.3773	308.5396	222.0165	218.8283	1.74	-8.52	254.0173	16.06522	51.58997	0	71.973	61.2263	72.4547	42.60275	64.9674	71.2302	50.06542	67.4621	-6.147837	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290	1167.329	290	327.1248	290.0156	339.6254	540.8885	290.0001	1200	1377.168	False	False	True	True	False	-0.0823	0.0086	-0.2215	0.016	0.043	-0.059	-33.60819	115.1183	36840	8010	590	900	-0.8970438	0	0	103.5162	103.1158
0	17.1716552	268.9222	309.8248	223.3431	218.9015	1.77	-8.425	238.623	32.12967	33.16498	1.830292	71.2445	61.1039	71.7869	43.61857	64.2124	71.6152	48.44109	69.0044	-6.147837	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290	1266.241	290	291.4724	290.0006	291.9683	299.9508	290	1200	1373.108	False	False	True	True	False	-0.0811	0.0087	-0.224	0.002	0.038	-0.062	-33.60819	115.1183	36851	8020	600	930	-0.8695209	0	0	103.5162	103.1158
0	17.18728	275.0802	310.1461	223.4905	219.5603	1.78	-8.36	153.9497	8.032227	3.684998	16.46996	70.919	61.0733	71.3576	44.00843	63.85	71.7692	47.80161	69.7994	-6.147837	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290	1266.241	290	291.4724	290.0006	291.9683	299.9508	290	1200	1373.108	False	False	True	True	False	-0.0794	0.0084	-0.2265	-0.017	0.044	-0.064	-33.60818	115.1183	36828	8050	580	930	-0.8868502	0	0	103.5162	103.0234
0	17.2341544	275.0802	306.9331	222.9009	221.3171	1.775	-8.325	0	-80.32455	-14.73999	43.91975	71.198	60.9968	71.453	43.11634	63.9104	71.8	47.88383	69.7994	-6.119189	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290	1330.232	290	290.2932	290.0001	290.392	291.9818	1339.108	1200	1367.596	False	False	True	True	False	-0.0777	0.0076	-0.2288	-0.029	0.042	-0.058	-33.60818	115.1183	36841	8040	600	940	-0.9989806	0	0	103.47	103.0696
0	17.265404	268.6143	301.471	221.648	223.8059	1.755	-8.315	-161.6478	-136.5524	-31.32248	62.22	72.252	60.9815	71.8982	40.59126	64.4087	71.7692	48.60625	69.0521	-6.119189	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290	497.1664	1222.615	290.0584	1339.108	290.0781	290.3947	1526.046	1200	1367.744	False	False	True	True	False	-0.0765	0.0059	-0.2311	-0.044	0.036	-0.05	-33.60818	115.1183	36875	8020	600	930	-1.021407	0	0	103.4392	103.0696
0	17.3122784	255.3746	289.9042	219.8055	225.8555	1.68	-8.315	-330.9921	-289.1701	-46.06247	51.24016	73.771	60.9815	73.838	38.31159	65.3902	71.6922	50.57664	68.0822	-6.096271	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	847.0583	331.258	1304.737	290.0116	1548.042	290.0155	290.0786	1452.322	1200	1367.395	False	False	True	True	False	-0.0754	0.0048	-0.2335	-0.033	0.035	-0.062	-33.60818	115.1183	36888	8000	600	910	-1.036697	0	0	103.4392	103.0234
0	17.343528	238.748	274.8031	217.8893	226.7339	1.59	-8.315	-415.6651	-377.5276	-47.90497	21.96007	75.848	61.0733	76.064	35.02317	66.5529	71.8462	52.3928	67.0964	-6.096271	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	847.0583	331.258	1304.737	290.0116	1548.042	290.0155	290.0786	1452.322	1200	1367.395	False	False	True	True	False	-0.0747	0.0036	-0.236	-0.025	0.015	-0.056	-33.60817	115.1183	36917	8000	580	880	-1.046891	0	0	103.4084	103.0388
0	17.3904024	220.274	257.7742	215.0887	226.6607	1.49	-8.315	-461.85	-425.7225	-70.01495	-1.82991	78.0955	61.2722	78.3536	31.62222	67.776	72.1388	54.08711	66.206	-6.096271	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	976.1172	298.2167	1256.001	290.0023	1589.652	290.0031	290.0157	1501.347	1200	1368.487	False	False	True	True	False	-0.074	0.0026	-0.2385	-0.014	0.009	-0.062	-33.60817	115.1183	36928	8000	580	850	-1.08053	0	0	103.3468	102.9772
0	17.4372768	202.1079	242.3518	211.0352	225.1967	1.42	-8.315	-454.1527	-385.5598	-101.3374	-36.60011	79.94	61.4711	80.357	29.05449	68.7424	72.6162	54.55503	65.3156	-6.119189	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1070.472	291.6364	1298.981	290.0005	1597.939	290.0006	1339.111	531.2447	1200	1368.487	False	False	True	True	False	-0.0736	0.0017	-0.2411	-0.027	0	-0.067	-33.60817	115.1183	36938	8000	580	800	-1.191641	0	0	103.3468	102.9772
0	17.4685264	187.0208	231.1063	208.6031	223.7327	1.37	-8.32	-377.1774	-281.1378	-60.80246	-36.60011	81.273	61.6394	81.9152	27.37741	69.6484	72.878	55.26329	64.2344	-6.119189	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1373.06	290.3259	1061.565	290.0001	1484.933	290.0001	1484.101	338.0449	1200	1367.395	False	False	True	True	False	-0.0742	0.0006	-0.2438	-0.022	-0.023	-0.075	-33.60816	115.1183	36920	8020	550	680	-1.278288	0	0	103.3468	102.9772
0	17.5154008	177.168	225.0016	207.2765	222.7079	1.33	-8.32	-246.32	-152.6173	-33.16498	-25.61989	82.358	61.8383	82.7102	25.71102	70.4638	72.878	56.92409	63.6302	-6.119189	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1554.804	290.0649	1130.007	290	1551.064	290	1576.918	299.5683	1200	1367.57	False	False	True	True	False	-0.0753	0.0003	-0.2466	-0.008	-0.034	-0.063	-33.60816	115.1183	36921	8010	550	580	-1.237513	0	0	103.3468	102.9772
0	17.5466504	171.3179	221.7886	206.171	221.6831	1.3	-8.32	-146.2524	-80.32494	-27.63748	-25.61989	83.164	62.0678	83.4257	24.82513	71.0376	72.8626	57.74984	62.8193	-6.119189	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1590.999	290.0129	1284.739	290	1590.254	290	1595.403	291.9056	1200	1367.57	False	False	True	True	False	-0.0769	0.0001	-0.2494	-0.001	-0.05	-0.072	-33.60816	115.1183	36896	8000	560	510	-1.195719	0	0	103.3468	102.9772
0	17.5935248	167.931	221.146	205.8025	219.9995	1.285	-8.3	-84.67255	-16.06522	-9.212494	-42.09023	83.691	62.2208	83.8073	24.16784	71.1282	73.032	57.13346	62.4218	-6.119189	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1598.207	290.0026	1435.167	290	1598.059	290	1599.084	290.3795	1200	1367.57	False	False	True	True	False	-0.0786	0.0004	-0.2523	0.012	-0.049	-0.072	-33.60815	115.1183	36890	7990	550	450	-1.14475	0	0	103.3468	102.9772
0	17.6403992	167.3152	221.4673	205.8025	217.8767	1.28	-8.25	-15.39497	8.032608	0	-53.07007	83.877	62.3432	83.9822	24.16609	71.0376	73.263	56.55812	62.7398	-6.067623	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1598.207	290.0026	1435.167	290	1598.059	290	1599.084	290.3795	1200	1367.57	False	False	True	True	False	-0.0805	0.0012	-0.2553	0.019	-0.058	-0.081	-33.60815	115.1183	36882	7990	550	420	-1.08053	0	0	103.3468	102.931
0	17.6872736	167.931	223.3951	205.8025	215.1683	1.28	-8.215	15.39497	48.19489	0	-67.70973	83.6445	62.4503	83.855	24.98221	70.8715	73.3246	56.27542	63.0896	-6.067623	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1599.929	290.0001	335.42	1548.042	341.8807	290	1599.964	290.015	1200	1367.592	False	False	True	True	False	-0.0826	0.0018	-0.2583	0.021	-0.054	-0.075	-33.60814	115.1183	36884	8010	510	440	-1.040775	0	0	103.3006	102.8848
0	17.7185232	171.01	227.8933	205.8025	212.7527	1.29	-8.18	76.97487	112.455	0	-60.39009	82.9935	62.6033	83.5847	26.94525	70.6148	73.186	56.10638	63.2486	-6.016057	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1599.929	290.0001	335.42	1548.042	341.8807	290	1599.964	290.015	1200	1367.592	False	False	True	True	False	-0.0845	0.0025	-0.2612	0.015	-0.048	-0.076	-33.60814	115.1183	36875	8010	530	450	-1.010194	0	0	103.2544	102.9156
0	17.7497728	175.9364	234.9619	205.8025	211.2155	1.335	-8.145	123.1602	176.7151	0	-38.43002	82.048	62.6798	82.5194	28.71885	70.2222	73.0474	55.55981	63.4076	-6.016057	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	550.8776	290	299.0456	1397.14	300.3322	290	1599.993	290.003	1200	1367.614	False	False	True	True	False	-0.0862	0.0028	-0.2639	0.015	-0.032	-0.072	-33.60814	115.1183	36833	8010	550	460	-0.9745158	0	0	103.2544	102.931
0	17.7966472	182.4023	240.424	205.9499	210.2639	1.38	-8.105	161.6474	136.5524	3.684998	-23.78998	81.118	62.6492	81.4064	30.10419	69.8145	73.0166	54.84677	63.7415	-6.016057	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	341.9548	290	291.8015	1302.199	292.0577	290	1599.999	290.0006	1200	1366.392	False	False	True	True	False	-0.0874	0.0043	-0.2667	0.031	-0.026	-0.067	-33.60814	115.1183	36825	8010	560	500	-0.8899083	0	0	103.2544	102.8848
0	17.8278968	189.7919	243.3157	206.0973	209.8247	1.4	-8.015	184.7401	72.29271	3.684998	-10.97984	80.56	62.6492	80.8976	31.14538	69.2558	73.3246	53.53637	64.8386	-5.96449	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	300.347	317.5155	290.3588	1027.157	290.4098	944.1644	1600	290.0001	1200	1364.988	False	False	True	True	False	-0.0883	0.0047	-0.2691	0	-0.021	-0.057	-33.60814	115.1183	36818	8010	580	540	-0.9378186	0	0	103.2544	102.8848
0	17.8747712	196.8736	243.9583	206.2447	209.2391	1.43	-7.93	177.0424	16.06483	3.684998	-14.64005	80.095	62.7257	80.4842	32.23614	68.5763	73.7558	51.77081	66.1583	-5.96449	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	292.0606	1077.545	290.0714	436.8077	290.0816	420.2794	1600	290	1200	1364.306	False	False	True	True	False	-0.0891	0.0049	-0.2717	0.011	-0.012	-0.065	-33.60813	115.1183	36795	8020	580	560	-0.950051	0	0	103.2544	102.854
0	17.9060208	204.5711	244.2796	206.0973	208.5803	1.46	-7.855	192.4377	8.032608	-3.684998	-16.46996	79.5215	62.7257	79.9754	33.3204	67.8666	74.2024	49.98986	67.5893	-5.884276	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	292.0606	1077.545	290.0714	436.8077	290.0816	420.2794	1600	290	1200	1364.306	False	False	True	True	False	-0.0898	0.0053	-0.2744	0.006	-0.014	-0.066	-33.60813	115.1183	36789	8030	570	580	-0.9490316	0	0	103.162	102.8848
0	17.96852	212.2686	245.5648	205.6551	208.1411	1.495	-7.79	192.4374	32.13005	-11.05499	-10.98022	78.917	62.7563	79.3712	34.48037	67.4136	74.4026	49.11349	68.5274	-5.884276	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290.0817	1308.677	290.0028	295.8227	1548.046	295.1672	1600	290	1200	1362.531	False	False	True	True	False	-0.0904	0.0054	-0.2771	0.002	-0.002	-0.069	-33.60812	115.1183	36784	8030	570	600	-0.9378186	0	0	103.2236	102.8386
0	17.9997696	219.0424	246.5287	204.697	208.0679	1.52	-7.745	169.3451	24.09744	-23.95248	-1.82991	78.4675	62.7563	78.9419	35.29969	67.0512	74.5258	48.52782	69.2906	-5.884276	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290.0817	1308.677	290.0028	295.8227	1548.046	295.1672	1600	290	1200	1362.531	False	False	True	True	False	-0.0906	0.0049	-0.2799	-0.028	-0.013	-0.06	-33.60812	115.1183	36794	8040	540	630	-0.9449542	0	0	103.1928	102.7924
0	18.0310192	222.1214	246.2074	203.2967	208.0679	1.53	-7.72	76.97487	-8.032608	-35.00748	0	78.39	62.8022	78.7034	35.40395	67.0512	74.572	48.5267	69.4178	-5.809792	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290.0163	1336.476	290.0006	291.1596	1589.653	291.0291	1600	290	1200	1358.589	False	False	True	True	False	-0.091	0.0034	-0.2824	-0.03	-0.013	-0.061	-33.60812	115.1183	36791	8040	550	650	-1.012232	0	0	103.1928	102.7924
0	18.0778936	221.5056	244.9222	200.6435	208.6535	1.53	-7.72	-15.39497	-32.13005	-66.33034	14.64005	78.6225	62.8481	78.8624	35.04462	67.3532	74.4026	49.16833	68.75	-5.809792	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290.0032	1407.984	1339.108	290.2309	1597.939	290.2049	550.8918	290	1200	1361.356	False	False	True	True	False	-0.0917	0.0023	-0.2851	-0.028	-0.008	-0.071	-33.60812	115.1183	36792	8050	550	640	-1.029562	0	0	103.162	102.7924
0	18.1091432	219.6582	245.5648	197.8429	208.8731	1.53	-7.735	-46.18492	16.06522	-70.01495	5.489731	78.7155	62.894	78.9578	35.00919	67.9723	73.956	51.1905	67.8119	-5.718119	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1339.109	512.6511	1548.042	290.046	1599.59	290.0408	341.9576	1324.025	1200	1361.356	False	False	True	True	False	-0.0922	0.001	-0.2878	-0.032	-0.012	-0.061	-33.60811	115.1183	36788	8050	550	650	-0.9908257	0	0	103.1158	102.7462
0	18.1716424	216.8871	248.1352	196.2215	208.8731	1.54	-7.77	-69.27757	64.25972	-40.53497	0	78.5915	63.0011	78.9578	35.65113	68.682	73.109	53.78157	66.0788	-5.718119	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1532.79	334.3419	540.5442	290.0092	1599.918	290.0081	300.3476	1314.155	1200	1366.325	False	False	True	True	False	-0.0926	-0.0001	-0.2904	-0.04	-0.008	-0.066	-33.60811	115.1183	36784	8060	560	650	-0.9969419	0	0	103.162	102.7
0	18.1872672	215.6555	255.2038	195.4845	208.8731	1.57	-7.805	-30.78995	176.7151	-18.42499	0	78.204	63.047	78.608	36.50521	69.3011	72.1388	56.3201	64.2026	-5.718119	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1532.79	334.3419	540.5442	290.0092	1599.918	290.0081	300.3476	1314.155	1200	1366.325	False	False	True	True	False	-0.093	-0.0011	-0.2932	-0.022	-0.015	-0.068	-33.6081	115.1183	36791	8080	520	670	-0.9755352	0	0	103.1004	102.7
0	18.2341416	216.5792	264.2002	195.3371	208.7999	1.61	-7.83	23.09227	224.91	-3.684998	-1.82991	77.4445	63.047	77.813	37.81994	69.6786	71.2456	58.21212	62.5649	-5.655094	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1586.615	298.8309	339.8969	1129.502	1599.984	290.0016	292.0608	493.9646	1200	1368.763	False	False	True	True	False	-0.0932	-0.0013	-0.2962	0.007	-0.011	-0.083	-33.6081	115.1183	36788	8090	530	680	-0.9510704	0	0	103.1004	102.7
0	18.281016	219.9661	273.5179	194.4527	207.9215	1.65	-7.84	84.67255	232.943	-22.10999	-21.96007	76.716	63.047	76.9544	38.98494	69.7994	70.5064	59.37671	61.3406	-5.655094	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	548.2261	291.7587	299.9372	1273.329	1599.997	290.0003	1339.519	330.6204	1200	1372.594	False	False	True	True	False	-0.0937	-0.0013	-0.2992	0.008	-0.01	-0.068	-33.6081	115.1183	36769	8110	540	700	-0.9796126	0	0	103.1312	102.7308
0	18.3122656	223.9688	282.5143	195.7793	208.2143	1.69	-7.84	100.0675	224.91	33.16498	7.320023	75.848	62.9858	76.064	40.33567	69.739	70.029	59.67644	60.482	-5.655094	15.88121	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	341.4268	290.3503	291.979	1276.052	1599.999	290.0001	1548.124	298.0897	1200	1372.935	False	False	True	True	False	-0.0936	-0.001	-0.3022	0.016	-0.001	-0.082	-33.6081	115.1183	36767	8120	560	720	-0.9204893	0	0	103.1004	102.7
